customer_id,name,signup_date,segment,city
CUST912,Pooja Singh,2023-04-18,Premium,Hyderabad
CUST913,Amit Bhat,2023-09-29,Regular,Bengaluru
CUST914,Sanjay Kulkarni,2022-10-22,Regular,Hyderabad
CUST915,Deepak Reddy,2023-09-06,Premium,Bengaluru
CUST916,Manish Sharma,2022-12-10,Regular,Chennai
CUST917,Deepak Sharma,2023-12-19,Regular,Bengaluru
CUST918,Kavya Patel,2022-10-21,Regular,Hyderabad
CUST919,Ananya Kulkarni,2022-07-14,,Mumbai
CUST920,Kavya Nair,2023-01-20,Premium,Chennai
CUST921,Shreya Joshi,2024-05-22,Premium,Bengaluru
CUST922,Karthik Bose,2023-01-15,Regular,Delhi
CUST923,Vikram Bose,2023-05-18,Regular,Mumbai
CUST924,Ananya Bose,2022-09-17,Regular,Chennai
CUST925,Manish Iyer,2022-12-29,Regular,Delhi
CUST926,Rohit Singh,2023-11-14,Regular,Delhi
CUST927,Pooja Iyer,2023-10-20,Regular,Mumbai
CUST928,Rahul Singh,2024-04-19,Regular,Pune
CUST929,Ritu Chatterjee,2023-03-03,Premium,Mumbai
CUST930,Priya Bhat,2024-05-26,Regular,Mumbai
CUST931,Swati Desai,2024-03-07,Regular,Hyderabad
CUST932,Pooja Rao,2023-04-25,Premium,Pune
CUST933,Aditya Chatterjee,2024-02-26,Premium,Pune
CUST934,Sneha Patel,2023-02-20,Regular,Kolkata
CUST935,Shreya Desai,2022-09-24,Regular,Pune
CUST936,Arjun Reddy,2023-05-29,Regular,Bengaluru
CUST937,Kavya Chatterjee,2023-05-15,Premium,Bengaluru
CUST938,Harsh Bose,2024-01-27,Regular,Pune
CUST939,Arjun Rao,2023-07-26,Regular,Mumbai
CUST940,Neha Verma,2023-04-15,Regular,Delhi
CUST941,Nisha Rao,2023-05-10,Premium,Ahmedabad
CUST942,Anjali Singh,2024-01-14,Premium,Chennai
CUST943,Shreya Nair,2023-02-28,Premium,Pune
CUST944,Rohit Singh,2022-09-12,Premium,Chennai
CUST945,Sneha Verma,2023-01-23,Regular,Bengaluru
CUST946,Sneha Gupta,2023-11-27,Premium,Bengaluru
CUST947,Arjun Rao,2022-07-23,Premium,Chennai
CUST948,Vivek Sharma,2024-03-02,Regular,Hyderabad
CUST949,Sanjay Reddy,2023-07-25,,Chennai
CUST950,Ishita Menon,2022-10-15,,Delhi
CUST951,Arjun Gupta,2023-01-29,Regular,Kolkata
CUST952,Aditya Rao,2022-12-01,Regular,Bengaluru
CUST953,Divya Sharma,2022-10-16,Regular,Mumbai
CUST954,Pooja Singh,2023-10-07,Regular,Kolkata
CUST955,Arjun Joshi,2023-10-14,Premium,Chennai
CUST956,Swati Pillai,2024-04-20,Regular,Mumbai
CUST957,Divya Menon,2023-06-08,Premium,Mumbai
CUST958,Shreya Gupta,2024-01-05,Regular,Delhi
CUST959,Divya Bose,2022-11-29,Premium,Delhi
CUST960,Swati Joshi,2023-12-19,Regular,Ahmedabad
CUST961,Divya Nair,2023-03-01,Regular,Chennai
CUST962,Divya Gupta,2023-05-17,Premium,Delhi
CUST963,Neha Menon,2023-01-05,Regular,Hyderabad
CUST964,Rahul Joshi,2024-05-26,Regular,Delhi
CUST965,Vivek Gupta,2023-02-17,Regular,Mumbai
CUST966,Ishita Sharma,2022-11-24,Premium,Bengaluru
CUST967,Sneha Chatterjee,2022-10-13,Premium,Pune
CUST968,Pooja Gupta,2024-04-17,Regular,Delhi
CUST969,Pooja Chatterjee,2023-09-21,Regular,Delhi
CUST970,Karthik Bose,2022-08-06,Regular,Delhi
CUST971,Kavya Bhat,2023-05-27,Regular,Mumbai
CUST972,Lakshmi Reddy,2023-09-23,Regular,Mumbai
CUST973,Deepak Patel,2023-10-08,Regular,Delhi
CUST974,Manish Nair,2023-08-21,Regular,Ahmedabad
CUST975,Deepak Malhotra,2023-08-22,Regular,Hyderabad
CUST976,Manish Kulkarni,2023-05-19,Premium,Mumbai
CUST977,Ananya Bose,2022-12-08,Regular,Mumbai
CUST978,Kavya Bose,2023-10-16,Regular,Mumbai
CUST979,Suresh Verma,2023-07-18,Regular,Delhi
CUST980,Nikhil Bose,2023-10-01,Regular,Delhi
CUST981,Amit Sharma,2022-10-24,Regular,Mumbai
CUST982,Nisha Malhotra,2023-06-15,Premium,Hyderabad
CUST983,Rohit Sharma,2023-09-05,Regular,Kolkata
CUST984,Nisha Malhotra,2022-08-02,Premium,Pune
CUST985,Sanjay Iyer,2022-10-02,Regular,Bengaluru
CUST986,Anjali Iyer,2024-05-16,Regular,Mumbai
CUST987,Karthik Menon,2023-02-04,Regular,Pune
CUST988,Shreya Pillai,2023-12-21,Premium,Bengaluru
CUST989,Aditya Bhat,2023-02-10,Regular,Pune
CUST990,Sneha Reddy,2023-12-18,Regular,Mumbai
CUST991,Vikram Kapoor,2022-10-27,Regular,Mumbai
CUST992,Arjun Joshi,2023-03-07,Premium,Delhi
CUST993,Arjun Nair,2024-05-04,Premium,Mumbai
CUST994,Ritu Desai,2024-01-14,Regular,Kolkata
CUST995,Anjali Patel,2023-02-12,Regular,Hyderabad
CUST996,Shreya Desai,2022-08-01,Premium,Bengaluru
CUST997,Aditya Joshi,2022-07-22,Regular,Bengaluru
CUST998,Meera Sharma,2023-09-25,Premium,Mumbai
CUST999,Sanjay Menon,2023-07-12,Premium,Kolkata
CUST1000,Ishita Shetty,2023-12-17,Regular,Mumbai
CUST1001,Rahul Verma,2022-08-26,Regular,Chennai
CUST1002,Nisha Verma,2022-09-04,Premium,Mumbai
CUST1003,Ananya Verma,2023-09-23,Regular,Mumbai
CUST1004,Vivek Reddy,2022-10-19,Regular,Kolkata
CUST1005,Sanjay Iyer,2023-03-05,Premium,Kolkata
CUST1006,Karthik Kapoor,2024-01-18,Regular,Pune
CUST1007,Sanjay Patel,2023-10-03,Premium,Hyderabad
CUST1008,Swati Shetty,2023-04-16,Regular,Mumbai
CUST1009,Kavya Pillai,2023-08-10,Regular,Kolkata
CUST1010,Priya Kulkarni,2023-02-11,Premium,Pune
CUST1011,Shreya Desai,2022-07-24,Premium,Mumbai
CUST1012,Ishita Bhat,2023-11-15,Regular,Pune
CUST1013,Vikram Malhotra,2023-03-08,Premium,Bengaluru
CUST1014,Vivek Patel,2023-02-02,Regular,Delhi
CUST1015,Ananya Desai,2023-11-21,Regular,Pune
CUST1016,Harsh Desai,2022-07-29,Premium,Chennai
CUST1017,Meera Gupta,2023-09-11,,Bengaluru
CUST1018,Harsh Verma,2024-03-07,Regular,Delhi
CUST1019,Ananya Gupta,2024-02-21,Premium,Delhi
CUST1020,Rahul Bhat,2023-10-11,Regular,Chennai
CUST1021,Ritu Menon,2023-08-13,Premium,Chennai
CUST1022,Karthik Desai,2022-12-22,Regular,Pune
CUST1023,Gaurav Menon,2023-02-22,Regular,Chennai
CUST1024,Ananya Verma,2022-10-20,Premium,Bengaluru
CUST1025,Nikhil Reddy,2023-06-11,Regular,Kolkata
CUST1026,Karthik Kulkarni,2024-05-04,Regular,Mumbai
CUST1027,Anjali Bose,2022-06-02,Regular,Ahmedabad
CUST1028,Rahul Chatterjee,2022-11-13,Regular,Kolkata
CUST1029,Amit Patel,2023-03-04,Regular,Delhi
CUST1030,Nikhil Joshi,2023-03-29,Premium,Mumbai
CUST1031,Lakshmi Malhotra,2023-05-11,Regular,Hyderabad
CUST1032,Meera Singh,2022-11-02,Premium,Delhi
CUST1033,Shreya Pillai,2023-07-28,Regular,Chennai
CUST1034,Karthik Shetty,2024-03-26,Regular,Bengaluru
CUST1035,Sanjay Desai,2022-10-21,Regular,Delhi
CUST1036,Lakshmi Sharma,2022-07-16,Premium,Delhi
CUST1037,Deepak Patel,2023-03-01,Premium,Delhi
CUST1038,Karthik Reddy,2022-08-18,Regular,Mumbai
CUST1039,Shreya Pillai,2024-05-29,Premium,Delhi
CUST1040,Swati Chatterjee,2023-02-03,Regular,Delhi
CUST1041,Gaurav Joshi,2024-03-17,Regular,Mumbai
CUST1042,Sanjay Nair,2024-02-11,Regular,Hyderabad
CUST1043,Nisha Rao,2024-02-18,Regular,Kolkata
CUST1044,Swati Kapoor,2023-01-24,Regular,Ahmedabad
CUST1045,Vikram Reddy,2023-10-14,Regular,Mumbai
CUST1046,Shreya Sharma,2024-03-12,Premium,Hyderabad
CUST1047,Shreya Patel,2022-10-10,Regular,Mumbai
CUST1048,Gaurav Joshi,2023-02-13,Regular,Mumbai
CUST1049,Meera Singh,2023-03-14,,Hyderabad
CUST1050,Vivek Iyer,2022-09-18,Regular,Mumbai
CUST1051,Neha Gupta,2023-04-05,Premium,Pune
CUST1052,Vivek Bose,2024-02-29,Premium,Chennai
CUST1053,Nisha Sharma,2024-02-22,Regular,Chennai
CUST1054,Meera Iyer,2023-08-11,Regular,Bengaluru
CUST1055,Rohit Reddy,2022-07-09,Regular,Bengaluru
CUST1056,Shreya Desai,2023-05-03,Regular,Ahmedabad
CUST1057,Swati Joshi,2023-01-27,Regular,Hyderabad
CUST1058,Meera Singh,2022-12-09,Regular,Pune
CUST1059,Ritu Bhat,2024-03-16,Premium,Delhi
CUST1060,Gaurav Shetty,2023-08-03,Regular,Hyderabad
CUST1061,Vikram Joshi,2023-06-10,Regular,Bengaluru
CUST1062,Nisha Iyer,2023-09-24,Regular,Chennai
CUST1063,Pooja Chatterjee,2022-07-23,Regular,Bengaluru
CUST1064,Aditya Menon,2023-12-05,Premium,Hyderabad
CUST1065,Meera Sharma,2022-07-02,Regular,Pune
CUST1066,Aditya Bose,2022-07-21,Regular,Kolkata
CUST1067,Gaurav Nair,2023-10-26,Premium,Mumbai
CUST1068,Ritu Malhotra,2024-01-10,Regular,Hyderabad
CUST1069,Anjali Bose,2022-06-10,Regular,Bengaluru
CUST1070,Lakshmi Verma,2022-07-07,Regular,Pune
CUST1071,Vikram Verma,2023-11-04,Premium,Hyderabad
CUST1072,Sneha Desai,2023-06-12,Regular,Mumbai
CUST1073,Vikram Pillai,2022-11-06,Premium,Chennai
CUST1074,Lakshmi Singh,2023-11-18,Premium,Kolkata
CUST1075,Rahul Malhotra,2022-11-20,Regular,Delhi
CUST1076,Vivek Reddy,2024-03-31,Premium,Delhi
CUST1077,Vikram Bose,2023-07-18,Premium,Hyderabad
CUST1078,Priya Reddy,2023-10-08,Premium,Hyderabad
CUST1079,Anjali Malhotra,2022-09-04,Premium,Chennai
CUST1080,Amit Shetty,2023-11-10,Premium,Bengaluru
CUST1081,Shreya Chatterjee,2022-09-06,Regular,Hyderabad
CUST1082,Amit Patel,2024-04-05,Regular,Delhi
CUST1083,Manish Kapoor,2023-07-09,Regular,Kolkata
CUST1084,Sanjay Reddy,2024-04-28,Regular,Delhi
CUST1085,Meera Sharma,2023-10-31,Premium,Bengaluru
CUST1086,Manish Chatterjee,2024-02-05,Premium,Delhi
CUST1087,Ishita Singh,2024-03-01,Regular,Chennai
CUST1088,Gaurav Reddy,2022-07-18,Regular,Pune
CUST1089,Arjun Pillai,2022-08-20,Premium,Kolkata
CUST1090,Manish Menon,2024-02-02,Regular,Delhi
CUST1091,Priya Desai,2023-02-07,Regular,Pune
CUST1092,Neha Kulkarni,2022-11-03,Premium,Mumbai
CUST1093,Ritu Kulkarni,2023-05-23,Regular,Delhi
CUST1094,Priya Bhat,2023-01-02,Regular,Ahmedabad
CUST1095,Vikram Rao,2024-05-02,Regular,Hyderabad
CUST1096,Divya Chatterjee,2022-08-13,Regular,Delhi
CUST1097,Gaurav Shetty,2023-02-24,Regular,Delhi
CUST1098,Sanjay Verma,2022-10-01,Premium,Delhi
CUST1099,Amit Kulkarni,2023-11-24,Regular,Mumbai
CUST1100,Pooja Kulkarni,2022-11-21,Regular,Mumbai
CUST1101,Ritu Iyer,2024-01-03,Regular,Bengaluru
CUST1102,Deepak Kapoor,2022-10-29,Regular,Delhi
CUST1103,Vivek Menon,2024-01-03,Regular,Delhi
CUST1104,Vikram Bhat,2024-05-17,Regular,Bengaluru
CUST1105,Kavya Iyer,2024-02-25,Regular,Delhi
CUST1106,Rohit Bhat,2023-06-30,Regular,Bengaluru
CUST1107,Kavya Malhotra,2022-06-18,Premium,Delhi
CUST1108,Vivek Desai,2023-07-22,Regular,Delhi
CUST1109,Kavya Malhotra,2024-03-31,Premium,Mumbai
CUST1110,Neha Kapoor,2022-10-09,,Chennai
CUST1111,Neha Chatterjee,2023-05-30,Premium,Delhi
CUST1112,Ishita Reddy,2022-11-29,Regular,Ahmedabad
CUST1113,Lakshmi Joshi,2023-10-28,Premium,Kolkata
CUST1114,Aditya Shetty,2023-11-10,Regular,Hyderabad
CUST1115,Rahul Malhotra,2022-12-11,Regular,Mumbai
CUST1116,Anjali Bhat,2023-03-24,Premium,Mumbai
CUST1117,Shreya Verma,2023-03-23,Regular,Bengaluru
CUST1118,Harsh Iyer,2022-10-18,Regular,Delhi
CUST1119,Amit Nair,2022-09-15,Premium,Delhi
CUST1120,Nikhil Rao,2024-05-26,Premium,Mumbai
CUST1121,Shreya Kulkarni,2022-07-09,Regular,Kolkata
CUST1122,Aditya Patel,2022-07-16,Regular,Pune
CUST1123,Amit Verma,2023-04-23,Regular,Kolkata
CUST1124,Nikhil Joshi,2023-06-07,Regular,Hyderabad
CUST1125,Ritu Nair,2023-01-21,Regular,Delhi
CUST1126,Ritu Menon,2023-08-31,Regular,Mumbai
CUST1127,Neha Desai,2023-10-11,Premium,Pune
CUST1128,Aditya Menon,2022-08-05,Premium,Mumbai
CUST1129,Vivek Desai,2022-08-10,Regular,Pune
CUST1130,Sanjay Verma,2023-09-28,Premium,Pune
CUST1131,Harsh Chatterjee,2023-06-28,,Chennai
CUST1132,Ananya Kulkarni,2024-01-28,,Bengaluru
CUST1133,Divya Menon,2023-05-04,Regular,Mumbai
CUST1134,Lakshmi Kapoor,2022-12-22,Regular,Mumbai
CUST1135,Aditya Shetty,2022-09-05,Regular,Chennai
CUST1136,Vikram Menon,2023-08-21,Premium,Bengaluru
CUST1137,Arjun Patel,2022-06-28,Regular,Delhi
CUST1138,Harsh Bose,2022-09-04,Regular,Hyderabad
CUST1139,Amit Chatterjee,2024-03-09,Premium,Chennai
CUST1140,Ritu Shetty,2024-05-26,Regular,Chennai
CUST1141,Rahul Iyer,2023-03-11,Regular,Hyderabad
CUST1142,Vikram Bhat,2022-08-23,Regular,Delhi
CUST1143,Meera Rao,2023-02-20,Premium,Bengaluru
CUST1144,Gaurav Kulkarni,2022-10-22,Regular,Hyderabad
CUST1145,Neha Iyer,2023-01-03,Premium,Bengaluru
CUST1146,Rahul Sharma,2023-08-12,Regular,Delhi
CUST1147,Gaurav Shetty,2022-09-17,Regular,Chennai
CUST1148,Manish Rao,2023-12-26,Regular,Hyderabad
CUST1149,Manish Kulkarni,2022-08-09,Premium,Mumbai
CUST1150,Lakshmi Chatterjee,2024-03-04,Regular,Delhi
CUST1151,Meera Chatterjee,2024-04-07,,Hyderabad
CUST1152,Kavya Gupta,2023-04-30,Regular,Pune
CUST1153,Suresh Malhotra,2024-04-21,Premium,Bengaluru
CUST1154,Rahul Desai,2022-11-13,Premium,Bengaluru
CUST1155,Nikhil Menon,2024-01-13,Regular,Delhi
CUST1156,Deepak Sharma,2024-04-11,Regular,Chennai
CUST1157,Nikhil Iyer,2023-11-06,Premium,Bengaluru
CUST1158,Kavya Joshi,2023-11-08,Premium,Kolkata
CUST1159,Priya Malhotra,2024-03-19,Premium,Kolkata
CUST1160,Sanjay Iyer,2022-09-29,Regular,Bengaluru
CUST1161,Neha Patel,2022-11-02,Regular,Bengaluru
CUST1162,Swati Gupta,2023-01-31,Regular,Chennai
CUST1163,Aditya Rao,2022-07-03,Regular,Delhi
CUST1164,Amit Sharma,2023-01-08,Premium,Pune
CUST1165,Aditya Kulkarni,2022-12-09,Regular,Mumbai
CUST1166,Ritu Gupta,2023-12-21,Regular,Mumbai
CUST1167,Swati Malhotra,2023-08-15,Regular,Ahmedabad
CUST1168,Rohit Bose,2023-08-27,Premium,Chennai
CUST1169,Vivek Chatterjee,2024-03-29,Premium,Delhi
CUST1170,Karthik Chatterjee,2022-11-18,Premium,Kolkata
CUST1171,Amit Malhotra,2023-03-31,Regular,Pune
CUST1172,Rohit Desai,2024-02-18,Regular,Mumbai
CUST1173,Gaurav Chatterjee,2022-07-25,Regular,Mumbai
CUST1174,Nikhil Iyer,2023-01-21,Premium,Delhi
CUST1175,Nisha Joshi,2023-01-06,Premium,Bengaluru
CUST1176,Ritu Rao,2024-05-25,Premium,Chennai
CUST1177,Lakshmi Menon,2023-10-08,Premium,Hyderabad
CUST1178,Rohit Bhat,2024-02-27,Regular,Bengaluru
CUST1179,Arjun Bhat,2022-11-20,Regular,Chennai
CUST1180,Divya Desai,2024-02-16,Regular,Mumbai
CUST1181,Nikhil Patel,2023-02-18,Premium,Chennai
CUST1182,Aditya Rao,2023-12-17,Premium,Delhi
CUST1183,Priya Verma,2023-02-05,Regular,Chennai
CUST1184,Deepak Iyer,2022-12-26,Premium,Bengaluru
CUST1185,Harsh Nair,2022-10-05,Regular,Bengaluru
CUST1186,Rohit Bhat,2022-07-02,Regular,Delhi
CUST1187,Ritu Sharma,2022-11-05,Premium,Hyderabad
CUST1188,Swati Bose,2023-06-27,Regular,Mumbai
CUST1189,Divya Patel,2022-11-23,Regular,Delhi
CUST1190,Pooja Gupta,2022-08-03,Regular,Bengaluru
CUST1191,Swati Joshi,2023-08-29,Regular,Delhi
CUST1192,Divya Iyer,2023-12-18,Premium,Delhi
CUST1193,Swati Shetty,2023-03-24,Regular,Mumbai
CUST1194,Nisha Chatterjee,2023-09-04,Premium,Hyderabad
CUST1195,Anjali Desai,2022-10-11,Premium,Delhi
CUST1196,Swati Singh,2024-02-16,Premium,Mumbai
CUST1197,Gaurav Singh,2023-03-08,Regular,Mumbai
CUST1198,Manish Chatterjee,2022-08-26,Regular,Kolkata
CUST1199,Rahul Bhat,2023-02-20,Premium,Bengaluru
CUST1200,Rahul Joshi,2023-01-24,Regular,Chennai
CUST1201,Anjali Malhotra,2024-04-18,Regular,Mumbai
CUST1202,Amit Bhat,2024-02-06,Regular,Pune
CUST1203,Deepak Pillai,2023-01-20,Regular,Bengaluru
CUST1204,Sneha Joshi,2022-06-18,Regular,Delhi
CUST1205,Vivek Bose,2023-05-30,Regular,Mumbai
CUST1206,Divya Chatterjee,2022-06-24,Premium,Bengaluru
CUST1207,Manish Verma,2022-08-24,Regular,Bengaluru
CUST1208,Deepak Nair,2023-07-11,Regular,Delhi
CUST1209,Ishita Malhotra,2023-03-06,Regular,Pune
CUST1210,Ritu Nair,2022-10-19,Regular,Delhi
CUST1211,Rahul Chatterjee,2024-03-28,Regular,Mumbai
CUST1212,Nikhil Singh,2023-08-11,,Chennai
CUST1213,Ananya Bhat,2023-02-04,Regular,Chennai
CUST1214,Shreya Rao,2023-11-29,Regular,Kolkata
CUST1215,Sneha Sharma,2023-09-18,Regular,Bengaluru
CUST1216,Pooja Kapoor,2022-11-14,Premium,Mumbai
CUST1217,Amit Joshi,2024-01-18,Regular,Kolkata
CUST1218,Vikram Malhotra,2022-08-24,Regular,Delhi
CUST1219,Sanjay Bhat,2022-09-29,Premium,Pune
CUST1220,Neha Singh,2022-10-15,Regular,Delhi
CUST1221,Amit Gupta,2022-08-21,Regular,Bengaluru
CUST1222,Ananya Menon,2024-04-30,,Kolkata
CUST1223,Gaurav Desai,2023-12-11,Regular,Ahmedabad
CUST1224,Deepak Kulkarni,2022-12-28,Regular,Chennai
CUST1225,Divya Kapoor,2023-10-19,Regular,Bengaluru
CUST1226,Meera Singh,2022-10-01,Regular,Bengaluru
CUST1227,Rahul Chatterjee,2023-07-03,Regular,Bengaluru
CUST1228,Suresh Patel,2022-11-25,Premium,Mumbai
CUST1229,Vivek Joshi,2023-08-23,Premium,Pune
CUST1230,Nikhil Malhotra,2024-02-16,Regular,Chennai
CUST1231,Priya Bhat,2023-12-12,Premium,Mumbai
CUST1232,Karthik Rao,2023-04-20,Premium,Delhi
CUST1233,Nikhil Bhat,2022-08-08,Premium,Bengaluru
CUST1234,Ishita Reddy,2023-01-20,Regular,Delhi
CUST1235,Amit Verma,2022-08-05,Regular,Kolkata
CUST1236,Ishita Verma,2023-08-01,Regular,Delhi
CUST1237,Arjun Menon,2022-08-13,Regular,Hyderabad
CUST1238,Swati Iyer,2023-04-30,Regular,Mumbai
CUST1239,Nikhil Singh,2023-08-13,Regular,Kolkata
CUST1240,Vikram Kapoor,2023-05-11,,Mumbai
CUST1241,Shreya Bhat,2023-10-11,Regular,Delhi
CUST1242,Pooja Bose,2024-03-08,Premium,Hyderabad
CUST1243,Vivek Reddy,2023-12-16,Premium,Hyderabad
CUST1244,Kavya Iyer,2023-04-07,Regular,Kolkata
CUST1245,Vivek Pillai,2023-05-17,Premium,Chennai
CUST1246,Deepak Malhotra,2023-07-07,Regular,Mumbai
CUST1247,Manish Chatterjee,2023-05-12,Premium,Chennai
CUST1248,Harsh Iyer,2024-05-01,Regular,Bengaluru
CUST1249,Gaurav Reddy,2023-02-09,Premium,Delhi
CUST1250,Sneha Kapoor,2024-01-20,Regular,Mumbai
CUST1251,Arjun Kulkarni,2022-08-31,Regular,Chennai
CUST1252,Manish Iyer,2024-04-27,Regular,Bengaluru
CUST1253,Kavya Kulkarni,2024-05-12,Regular,Pune
CUST1254,Meera Patel,2023-12-14,Regular,Bengaluru
CUST1255,Nikhil Menon,2022-10-06,Regular,Hyderabad
CUST1256,Meera Nair,2024-05-19,Regular,Kolkata
CUST1257,Karthik Sharma,2023-12-22,Regular,Ahmedabad
CUST1258,Sanjay Patel,2023-08-27,Premium,Delhi
CUST1259,Rohit Reddy,2023-07-20,Regular,Mumbai
CUST1260,Priya Kapoor,2024-03-08,Regular,Mumbai
CUST1261,Vikram Joshi,2024-02-25,Regular,Mumbai
CUST1262,Sanjay Nair,2023-06-04,Premium,Kolkata
CUST1263,Meera Bhat,2024-02-03,Regular,Mumbai
CUST1264,Swati Rao,2022-06-29,Premium,Bengaluru
CUST1265,Ananya Singh,2022-08-02,Regular,Mumbai
CUST1266,Anjali Bhat,2022-07-28,Regular,Mumbai
CUST1267,Ananya Bhat,2023-06-02,Regular,Mumbai
CUST1268,Meera Gupta,2023-06-09,Regular,Mumbai
CUST1269,Swati Reddy,2023-07-01,Regular,Hyderabad
CUST1270,Pooja Rao,2023-07-26,Premium,Pune
CUST1271,Neha Menon,2023-09-16,Regular,Mumbai
CUST1272,Harsh Singh,2023-05-16,Regular,Mumbai
CUST1273,Karthik Joshi,2024-05-11,Premium,Mumbai
CUST1274,Anjali Sharma,2023-01-20,Premium,Bengaluru
CUST1275,Arjun Gupta,2023-01-01,Regular,Delhi
CUST1276,Harsh Verma,2024-01-20,Regular,Bengaluru
CUST1277,Swati Kapoor,2022-12-23,Regular,Chennai
CUST1278,Rahul Joshi,2022-06-20,Regular,Chennai
CUST1279,Suresh Desai,2024-02-11,Regular,Bengaluru
CUST1280,Vikram Kapoor,2022-10-27,Regular,Hyderabad
CUST1281,Aditya Reddy,2023-06-15,Regular,Mumbai
CUST1282,Rohit Sharma,2022-08-14,Regular,Delhi
CUST1283,Vivek Verma,2023-03-26,Premium,Chennai
CUST1284,Divya Kapoor,2024-04-19,Regular,Kolkata
CUST1285,Sneha Rao,2022-12-25,Premium,Bengaluru
CUST1286,Priya Nair,2023-12-28,Premium,Kolkata
CUST1287,Sanjay Desai,2024-05-19,Premium,Delhi
CUST1288,Rahul Desai,2024-01-20,Regular,Pune
CUST1289,Ishita Patel,2022-09-13,Regular,Hyderabad
CUST1290,Aditya Bhat,2022-10-20,Premium,Mumbai
CUST1291,Rahul Bose,2023-03-26,Regular,Chennai
CUST1292,Ananya Kapoor,2022-08-28,Premium,Hyderabad
CUST1293,Arjun Rao,2024-05-13,Regular,Hyderabad
CUST1294,Anjali Shetty,2023-08-25,Premium,Kolkata
CUST1295,Vivek Gupta,2024-03-29,Premium,Chennai
CUST1296,Meera Chatterjee,2023-07-14,Premium,Bengaluru
CUST1297,Shreya Bose,2022-06-27,Regular,Hyderabad
CUST1298,Pooja Menon,2023-08-14,Regular,Delhi
CUST1299,Sanjay Reddy,2022-09-25,Regular,Hyderabad
CUST1300,Rahul Nair,2022-06-19,Regular,Mumbai
CUST1301,Divya Bose,2022-12-01,Regular,Mumbai
CUST1302,Kavya Nair,2022-12-21,Regular,Bengaluru
CUST1303,Kavya Verma,2023-03-29,Regular,Chennai
CUST1304,Vivek Rao,2024-01-23,Regular,Bengaluru
CUST1305,Ritu Sharma,2022-12-14,Regular,Hyderabad
CUST1306,Sneha Rao,2023-04-24,Regular,Delhi
CUST1307,Meera Singh,2023-04-22,Regular,Ahmedabad
CUST1308,Anjali Malhotra,2023-07-12,Premium,Delhi
CUST1309,Ritu Chatterjee,2023-05-29,Regular,Hyderabad
CUST1310,Nisha Shetty,2023-10-07,Premium,Delhi
CUST1311,Pooja Kulkarni,2022-11-19,Regular,Bengaluru
CUST1312,Rohit Chatterjee,2023-03-12,Premium,Bengaluru
CUST1313,Harsh Desai,2023-07-07,Premium,Mumbai
CUST1314,Meera Rao,2023-02-05,Regular,Delhi
CUST1315,Swati Joshi,2023-07-27,Premium,Pune
CUST1316,Priya Reddy,2022-09-25,Regular,Bengaluru
CUST1317,Sanjay Pillai,2023-02-17,Regular,Delhi
CUST1318,Aditya Shetty,2024-01-05,Regular,Pune
CUST1319,Anjali Iyer,2022-07-01,Regular,Mumbai
CUST1320,Rohit Iyer,2022-06-03,Regular,Mumbai
CUST1321,Swati Gupta,2023-12-17,Regular,Delhi
CUST1322,Swati Menon,2023-03-31,Regular,Delhi
CUST1323,Sanjay Kapoor,2023-11-21,,Chennai
CUST1324,Rohit Singh,2022-07-06,Premium,Mumbai
CUST1325,Karthik Nair,2023-09-15,Regular,Bengaluru
CUST1326,Rahul Patel,2023-02-19,Regular,Delhi
CUST1327,Ishita Iyer,2024-01-20,Premium,Bengaluru
CUST1328,Manish Chatterjee,2023-04-10,Regular,Bengaluru
CUST1329,Meera Singh,2023-11-12,Premium,Hyderabad
CUST1330,Gaurav Bhat,2023-06-14,Premium,Mumbai
CUST1331,Vivek Shetty,2023-03-02,Premium,Hyderabad
CUST1332,Amit Joshi,2023-07-09,Regular,Chennai
CUST1333,Rohit Patel,2022-10-27,Regular,Bengaluru
CUST1334,Sanjay Shetty,2023-08-14,Premium,Ahmedabad
CUST1335,Sanjay Nair,2022-12-23,Regular,Hyderabad
CUST1336,Nisha Shetty,2023-03-03,Regular,Ahmedabad
CUST1337,Ritu Patel,2024-02-25,Regular,Pune
CUST1338,Suresh Rao,2024-03-08,Premium,Chennai
CUST1339,Shreya Bose,2022-07-19,Regular,Pune
CUST1340,Suresh Bose,2023-05-22,Regular,Bengaluru
CUST1341,Divya Nair,2023-07-14,Regular,Bengaluru
CUST1342,Anjali Patel,2024-02-15,Regular,Delhi
CUST1343,Deepak Desai,2024-05-01,Regular,Delhi
CUST1344,Anjali Bhat,2022-07-08,Premium,Bengaluru
CUST1345,Anjali Singh,2024-01-07,Regular,Pune
CUST1346,Karthik Iyer,2023-07-20,Regular,Kolkata
CUST1347,Aditya Desai,2023-07-04,Regular,Bengaluru
CUST1348,Pooja Joshi,2023-11-21,Regular,Mumbai
CUST1349,Vivek Chatterjee,2023-09-06,Regular,Hyderabad
CUST1350,Sneha Nair,2024-04-16,Premium,Pune
CUST1351,Meera Bhat,2022-09-14,Regular,Mumbai
CUST1352,Ananya Chatterjee,2023-07-14,Premium,Hyderabad
CUST1353,Nisha Menon,2024-03-11,Regular,Mumbai
CUST1354,Rohit Joshi,2024-01-17,Regular,Chennai
CUST1355,Manish Sharma,2023-07-12,Premium,Hyderabad
CUST1356,Aditya Reddy,2024-05-27,Regular,Chennai
